Time,EMG_Signal
0.386,0.026923390589890385
0.387,0.04030617658022973
0.388,0.029862351178076313
0.389,0.011964260491231579
0.39,0.004429564817250875
0.391,0.0140132700690029
0.392,-0.006733212443485753
0.393,0.02359711359587879
0.394,0.015115230885143233
0.395,-0.006138827771645015
0.396,-0.02551077375323873
0.397,-8.898703274168307e-05
0.398,-0.01353106922296485
0.399,0.009938322080123175
0.4,-0.0022533344693694535
0.401,0.0238279264025305
0.402,0.03981979742617603
0.403,0.041478963148005824
0.404,0.031259879673080616
0.405,0.03505623870257904
0.406,0.01338309907465095
0.407,0.02067317989359997
0.408,0.022112607725373726
0.409,0.02342825409713095
0.41,0.021079457160758444
0.411,-0.0016037195276070136
0.412,-0.008324374805391818
0.413,0.018605963724152144
0.414,0.007189659715798512
0.415,-0.008387228286718455
0.416,0.007675816098334249
0.417,-0.011928225081919461
0.418,-5.094696452785999e-05
0.419,-0.0012238935693886736
0.42,0.0348381927930054
0.421,0.04791386333376251
0.422,0.03781550215880774
0.423,0.05126165296107381
0.424,0.04275008124423154
0.425,0.043048841530587335
0.426,0.014943852654361382
0.427,0.029490268654443774
0.428,0.03202566911336356
0.429,0.0012272353654726167
0.43,0.002660477477083312
0.431,-0.010220878294493536
0.432,0.004850426639668631
0.433,0.013531330260042622
0.434,0.019415784557207032
0.435,0.0003632596987947507
0.436,0.008974105125878616
0.437,-0.026363356029203654
0.438,-0.028356138427121078
0.439,-0.001933977660347615
0.44,0.018590916836556896
0.441,0.030552025476250903
0.442,0.020148208093620466
0.443,0.041171194070727155
0.444,0.023767041486581205
0.445,0.03657362808444081
0.446,0.02877240643202541
0.447,0.013743251148183496
0.448,0.01681400645438893
0.449,0.008732701003087706
0.45,0.014375430419877643
0.451,0.020230976464512787
0.452,-0.001805706520666383
0.453,0.011902379196408885
0.454,-0.00040541022562659915
0.455,-0.007802520717593854
0.456,-0.00787951622073679
0.457,-0.022412986751005122
0.458,-0.01635809073804314
0.459,-0.012857626598590209
0.46,0.034896101549393425
0.461,0.031729129452850086
0.462,0.03432182632518907
0.463,0.04469757545552468
0.464,0.03618276568816079
0.465,0.028160442349049096
0.466,0.03174025102203923
0.467,0.03120820871611317
0.468,0.01713766756462393
0.469,0.014055576296284737
0.47,0.012739544232458447
0.471,-0.011852902979200877
0.472,-0.00661468740282236
0.473,0.02101523813435915
0.474,0.021830334932258146
0.475,-0.0018817522487971777
0.476,-0.0005623354603024391
0.477,-0.008467849172564237
0.478,0.02044632678104997
0.479,0.01079491969264355
0.48,0.01444659272792439
0.481,0.022296906426617025
0.482,0.02572933188840983
0.483,0.04506602149242281
0.484,0.030215040934732776
0.485,0.016618995189022823
0.486,0.019603139183019293
0.487,0.01328682397561232
0.488,0.03978215451285111
0.489,0.029097100455861964
0.49,0.015876162377605495
0.491,0.02643045939190089
0.492,0.009774495727395381
0.493,-0.0008038786718619524
0.494,0.021073243258025027
0.495,0.006457928439089013
0.496,-0.01624127324644328
0.497,-0.013025772210133476
0.498,-0.01864182827480363
0.499,-0.01377312251811752
0.5,0.025442115362815276
0.501,0.0513919973956228
0.502,0.02813588786086106
0.503,0.049132928250076736
0.504,0.03199786028898836
0.505,0.02557786223852068
0.506,0.021208140149957574
0.507,0.01724175336320177
0.508,0.02510346381701241
0.509,0.014116861121273649
0.51,0.02131549331369091
0.511,0.008849193350671497
0.512,0.0019512378644091976
0.513,-0.004107674039883581
0.514,0.0007624710702120695
0.515,0.00617300850473837
0.516,-0.01313230802145815
0.517,-0.008389088121219322
0.518,-0.0022831687915445473
0.519,0.019042498224438483
0.52,0.005904932361684873
0.521,0.0352286876546561
0.522,0.03760684927012475
0.523,0.03547707355852328
0.524,0.054032766955052505
0.525,-0.014247290647709056
0.526,-0.015516270428836814
0.527,0.021430900416238755
0.528,0.06421144381439142
0.529,0.025268206508066996
0.53,-0.011436599726691058
0.531,-0.013924856572558358
0.532,-0.0050993757734003105
0.533,0.004318223545243072
0.534,0.031969170944432995
0.535,0.07538122656323676
0.536,0.05040924849010697
0.537,-0.018822086843149392
0.538,0.07833935540703871
0.539,0.04092196229896902
0.54,0.058730169486363545
0.541,-0.03754170836413634
0.542,0.03212857432438104
0.543,0.01280206005345487
0.544,0.009113449417444602
0.545,0.00557844610466034
0.546,-0.1064091587393668
0.547,0.025640560487019834
0.548,0.13823038264059892
0.549,0.0627613846281522
0.55,0.04995982767410681
0.551,-0.02579426005363134
0.552,0.0009096739355780219
0.553,0.01956006724568482
0.554,0.002196653836638491
0.555,-0.02356907194862034
0.556,0.04670374387164135
0.557,-0.0015339221986062253
0.558,0.020049428907968216
0.559,-0.0009402989116130168
0.56,-0.01271845074748345
0.561,0.07852474713794635
0.562,-0.03191624336468095
0.563,-0.117470303120981
0.564,0.03350836322162916
0.565,-0.0942907989273914
0.566,-0.05457653690108383
0.567,0.219649652787127
0.568,0.184131537060941
0.569,0.21750019823200573
0.57,-0.05122693037063414
0.571,-0.06322476901485638
0.572,0.010590775988924092
0.573,-0.1291622886935779
0.574,0.10765224644548337
0.575,0.009546837178589708
0.576,-0.05285229837075005
0.577,0.05821795334675493
0.578,0.006231779471685631
0.579,0.19603851797476948
0.58,-0.14375893326964162
0.581,-0.03300507524012451
0.582,0.004124611944312233
0.583,-0.09461902439339406
0.584,0.13123832918629375
0.585,0.279142435225242
0.586,0.004499132055823456
0.587,0.26472792600180456
0.588,0.38009335373252806
0.589,0.18631185923538526
0.59,-0.2321441874991503
0.591,-0.29390503759192427
0.592,-0.4154721420997359
0.593,0.2177717506119463
0.594,-0.0029325254408694938
0.595,-0.12678660931119337
0.596,0.002361006491011633
0.597,-0.32721286195464894
0.598,-0.1360661814214993
0.599,0.10133264527523397
0.6,0.2680762747158419
0.601,0.13328753246254535
0.602,0.15128982335498184
0.603,0.1630372991064295
0.604,0.14994697742695695
0.605,0.01260632175340622
0.606,-0.23841168258346693
0.607,0.20768318826668403
0.608,0.1461402072495921
0.609,0.3171755705508615
0.61,-0.19656710968939733
0.611,0.1716503005494407
0.612,-0.40570295436246906
0.613,-0.504607874286128
0.614,-0.002917583891685822
0.615,0.10105586048499635
0.616,0.3239730940128934
0.617,-0.14254947291539505
0.618,-0.20551513561582865
0.619,0.5076096319687909
0.62,-0.142394906902958
0.621,0.030622563813732087
0.622,0.08722855232892057
0.623,0.11478072934899806
0.624,0.16752357587904046
0.625,-0.44541910339595414
0.626,-0.31737294206823835
0.627,0.0696888907879815
0.628,0.4000396750842739
0.629,0.2927448467417274
0.63,-0.07290073271008603
0.631,-0.2538126369564473
0.632,-0.31330730367027076
0.633,0.09183796688829753
0.634,-0.29883738066634924
0.635,0.19187422752294628
0.636,0.25581673477578726
0.637,0.40713914052607475
0.638,0.10149708842907945
0.639,0.14822650558132933
0.64,0.004931565661752807
0.641,0.21270712864300392
0.642,0.30576067547858654
0.643,-0.2707397259683339
0.644,0.0180442075369701
0.645,-0.4868911283621743
0.646,-0.5045662899356449
0.647,-0.02515788584930753
0.648,0.7978283701460467
0.649,0.6090522638238859
0.65,0.8902257852588826
0.651,-0.7318396256426285
0.652,-0.07671438869895257
0.653,-0.04673066460305858
0.654,0.11755173849061294
0.655,0.31209633739870246
0.656,0.13619912232031095
0.657,1.2935752159736882
0.658,0.13389941228465427
0.659,-0.28950343440664533
0.66,0.06221715285053276
0.661,-1.1937745917671505
0.662,-0.33977464034942945
0.663,-0.26282865444594705
0.664,-0.043870881597674896
0.665,-0.10221208700408244
0.666,-0.5536553576277999
0.667,0.30308089505148395
0.668,0.5743221133057809
0.669,0.37603642335869614
0.67,0.39925537683265366
0.671,-0.9729712290331018
0.672,-0.5066808671175835
0.673,-0.3635923157274607
0.674,0.5962565066866939
0.675,0.9813471929068133
0.676,-0.9224702654442677
0.677,-1.198724923248665
0.678,-0.10599664281031781
0.679,0.04248996099403289
0.68,-0.03632065072585047
0.681,-0.5447907118867313
0.682,-0.30071723182865984
0.683,0.16638455544616906
0.684,0.43169665716343286
0.685,-1.337536871957378
0.686,-0.24020896036886
0.687,0.8062458025884158
0.688,0.7798610985523391
0.689,2.0483866134342588
0.69,-0.2309040987257848
0.691,-0.6892580481020144
0.692,-0.41587343331284593
0.693,-0.5953660669680204
0.694,-1.0733145157424588
0.695,-0.47702657567694684
0.696,0.11466950201178921
0.697,-0.5860043636772017
0.698,-0.45620876036410396
0.699,0.8367093871239514
0.7,-0.03197969989385919
0.701,-0.23079845555074963
0.702,0.2892294587362605
0.703,0.7924410285376143
0.704,1.601983239551661
0.705,0.31653667997410273
0.706,0.6285724561179946
0.707,0.27229022986832013
0.708,0.44898798327238026
0.709,0.8514205085954629
0.71,-0.23773238495924748
0.711,-1.9174369527431265
0.712,-1.2813446130963215
0.713,-0.20209096721990918
0.714,0.2423134207332816
0.715,0.2726881985480889
0.716,-0.04639196062524152
0.717,-0.3330731335814388
0.718,0.18044454204933147
0.719,-0.05214885722154926
0.72,1.8269281919027498
0.721,0.3115595387429857
0.722,0.11747790439876832
0.723,-0.4125577001638455
0.724,1.9314897942867408
0.725,-1.4462845521351764
0.726,-0.9256102071830221
0.727,0.4537071278155882
0.728,1.2728805101146374
0.729,1.2811889040123774
0.73,0.853318952877232
0.731,-0.926952160011642
0.732,-1.835876216951106
0.733,-0.33549067228260016
0.734,0.7466534906219534
0.735,2.015831318354353
0.736,-0.8492463746780665
0.737,1.3170180379465708
0.738,0.9585006721352106
0.739,1.5291742437463176
0.74,0.3446657480869003
0.741,-0.6942916276848121
0.742,0.39999831785585854
0.743,0.2222107897336289
0.744,0.0536105115113123
0.745,-1.2007671574304244
0.746,-1.4351375842244276
0.747,-1.170685195300103
0.748,1.7175620856195337
0.749,1.3059081151582996
0.75,-0.8454307154656977
0.751,-1.3117037858353047
0.752,-0.9812362125082446
0.753,-0.8578927935257247
0.754,0.21155566954692073
0.755,-0.2808514468786025
0.756,-0.1768674309410963
0.757,-0.47481362317985754
0.758,-0.952263629311425
0.759,2.0986819315139957
0.76,0.9391001383064639
0.761,-1.2336871911530973
0.762,-0.3583522758666059
0.763,-0.1913884726782635
0.764,0.24623879288798134
0.765,-1.77766245056364
0.766,0.32060472386475847
0.767,0.18765562655027668
0.768,0.5907345851586827
0.769,2.292860667341425
0.77,1.5620976341618589
0.771,1.6479221047754606
0.772,-1.6081262093332094
0.773,0.8552179619042357
0.774,0.23956232364401192
0.775,0.834387610569704
0.776,-1.768300169510151
0.777,-1.6057697414653491
0.778,-0.7826940592066943
0.779,0.11359624522835007
0.78,-0.8653282939553657
0.781,0.04834019024619694
0.782,0.5850921338278708
0.783,0.4608573878285884
0.784,1.2582493122582235
0.785,-0.09619958656358896
0.786,-1.1892790033990546
0.787,2.3956950042285263
0.788,1.5508027043145105
0.789,2.5706458554028813
0.79,1.6755646099445227
0.791,-0.6832613312330175
0.792,-2.5783196757166804
0.793,-1.2940943890554149
0.794,1.231285577475203
0.795,-0.5025243462207997
0.796,-0.7175960409252029
0.797,0.1432315791417792
0.798,0.7358748168959653
0.799,0.6940414109344734
0.8,0.07386813544813897
0.801,-0.20851636182850838
0.802,1.1092643572590155
0.803,0.9971090920541394
0.804,-0.09371677309022708
0.805,0.6947448786407147
0.806,-0.2860533373437042
0.807,0.03065333691307031
0.808,0.9587199200518958
0.809,0.21191479405447913
0.81,-0.7327062374085803
0.811,-0.5847330993806233
0.812,-2.4694835754558575
0.813,-0.5079287183865908
0.814,-0.6331445083158636
0.815,-0.38543780310769016
0.816,-1.8244873539717885
0.817,-0.18476523651096413
0.818,0.5794940645753743
0.819,1.6434797517666855
0.82,1.02109377234143
0.821,-0.7312611489315464
0.822,1.4772487334101934
0.823,0.5185506395644923
0.824,-0.05464546947568738
0.825,-0.9335399355747602
0.826,-1.3502442880533665
0.827,0.4026469668874392
0.828,1.5973092706679581
0.829,-0.9521792303309136
0.83,-1.2038092741698516
0.831,-1.997097427252893
0.832,-1.1606580108312368
0.833,1.0089590942972773
0.834,-0.105335431867195
0.835,0.08873167159207349
0.836,-0.21578956713450584
0.837,-0.3026934700576644
0.838,0.7075286982083443
0.839,1.8910449524384696
0.84,-0.48932184421349867
0.841,0.39352080179314425
0.842,-1.9559743386489705
0.843,-0.9417401291263076
0.844,-1.2485994355524264
0.845,0.18339618707705385
0.846,-1.477991674778844
0.847,-2.073879399438575
0.848,-0.6920748788250278
0.849,1.2300400421327022
0.85,0.5404756111957768
0.851,-0.6846881133192736
0.852,-0.5593449422083886
0.853,1.5997908394263562
0.854,0.5576324828709728
0.855,1.6512451562703487
0.856,-1.4441083497623115
0.857,-0.7286322150941484
0.858,-1.3054611656189998
0.859,0.18786429967654625
0.86,-0.18385277134098418
0.861,-0.5795119600188348
0.862,-0.6505882590088299
0.863,-1.551224669688299
0.864,-1.116113269358325
0.865,-2.7274438362196003
0.866,0.6368746908330027
0.867,0.4366164175697553
0.868,1.5242219741062257
0.869,3.4557539567150317
0.87,-0.7590607196909614
0.871,-1.8285018136167093
0.872,-1.7215159227135362
0.873,0.17642595070293393
0.874,1.0891820511442774
0.875,0.9149111584867267
0.876,2.0401894219836976
0.877,-2.727860753177804
0.878,0.5080307677591731
0.879,-0.4965402386490326
0.88,-0.8623783651812758
0.881,-1.1949298972908722
0.882,-1.2782447213858505
0.883,1.5543863671500888
0.884,0.5812647939572158
0.885,-0.4799993192553619
0.886,1.2374986049130332
0.887,-0.2828079590007392
0.888,0.9271847969391214
0.889,-0.28066807659666293
0.89,-0.45345164394239534
0.891,-0.9900940437460911
0.892,-1.1102723219000086
0.893,-0.27745076886074144
0.894,-1.3418798873948585
0.895,0.415860852501337
0.896,-0.5761586572507144
0.897,0.11465732132345328
0.898,-1.7158628539798535
0.899,0.7179818450559408
0.9,-0.8615570972371598
0.901,-0.2861432137049203
0.902,0.791747144671985
0.903,0.5644967299854518
0.904,-0.6444953623712377
0.905,-0.3269466230564538
0.906,-1.6076295824681928
0.907,1.9136953953709512
0.908,1.4371590057538806
0.909,2.1856324361743003
0.91,-0.9381641490448352
0.911,-2.1772326476069095
0.912,-2.318741827216117
0.913,0.16704645438662305
0.914,-0.6552239869207773
0.915,0.48392085430742166
0.916,-0.6716067307591672
0.917,-1.7778323954882531
0.918,0.18903125818476046
0.919,-0.048271006305137386
0.92,0.7842195307728872
0.921,-0.6824110941391792
0.922,1.1885091651452788
0.923,0.2013421818551051
0.924,-0.365054778644985
0.925,-0.27398048495738425
0.926,0.08611736922109132
0.927,0.16037610009451667
0.928,0.3439596939586057
0.929,-0.8622906854365866
0.93,-1.1816146057380696
0.931,-2.040350800863102
0.932,-1.148474971964513
0.933,-0.46767028303746216
0.934,1.1734177055396096
0.935,-0.028993987260912967
0.936,0.1803944531605996
0.937,1.4490971442815792
0.938,1.1813851630863246
0.939,0.8976557446092663
0.94,-0.04201270802395182
0.941,-0.5520115959148582
0.942,-0.9034135273941208
0.943,-0.7654988339846237
0.944,-0.11256827907934339
0.945,-1.4257202110213003
0.946,-2.1151581821010583
0.947,1.5316122352265522
0.948,1.337470132476995
0.949,-0.16064609926448073
0.95,-0.4110286085026022
0.951,-0.7545146195752932
0.952,0.7790821104458667
0.953,-0.5285192096533472
0.954,1.638145020471315
0.955,1.7234062783705546
0.956,-0.33916124060446734
0.957,-0.08122057005773614
0.958,-0.41065980140214525
0.959,0.20150935915232687
0.96,-0.1261422674886534
0.961,0.005367046289834601
0.962,0.28773245188581215
0.963,-1.0451557269203295
0.964,-2.1826869493913996
0.965,-0.9280618181995999
0.966,-0.32406330992866145
0.967,0.7623370391596496
0.968,1.2603775473952146
0.969,1.466292478172335
0.97,1.469937563814677
0.971,-0.24454647445305194
0.972,-0.7168495253654553
0.973,-0.18205748735300095
0.974,0.35764471453596425
0.975,1.2715890795649827
0.976,-0.48907979800052337
0.977,-0.41005707696526417
0.978,-0.42145782518562536
0.979,0.8025962988905176
0.98,1.151831501057404
0.981,-0.08463404069221786
0.982,-0.2086202124874911
0.983,-0.033385348861490693
0.984,-1.773868011405664
0.985,0.14018543644678555
0.986,0.056201211713887055
0.987,1.1154170191976498
0.988,1.041057535173909
0.989,0.9860328973615449
0.99,-0.11525233295826799
0.991,-0.12652363570683722
0.992,-1.0562176199311135
0.993,1.0390744993084797
0.994,0.2655533876727364
0.995,-1.042518828461204
0.996,-0.5894452260782665
0.997,-0.7836126119604081
0.998,-1.3129935257852647
0.999,1.2626857186676788
1.0,0.6159752013869875
1.001,0.4034052894321305
1.002,0.2971847404666751
1.003,-0.5183617784728486
1.004,-0.16659597523264272
1.005,0.3015020747584471
1.006,-0.6907823810751742
1.007,-0.9319423805440223
1.008,0.8862953914270175
1.009,0.6090670458758817
1.01,-0.1748732317792586
1.011,-0.6096766653462394
1.012,-0.5925330786210071
1.013,-0.25258014238974635
1.014,0.671414274216844
1.015,-0.884128980401425
1.016,0.06952682711984813
1.017,0.3364321162912409
1.018,-0.24767716855059457
1.019,-0.1937263405406784
1.02,0.052526558906958884
1.021,-0.10341616226384509
1.022,0.6052400302263642
1.023,-0.10608013273249403
1.024,-0.5173875890355255
1.025,-0.7553125941388792
1.026,0.13974222290323585
1.027,0.11529356959122687
1.028,0.48329065952581246
1.029,0.3262330778017806
1.03,0.30583792197846343
1.031,-1.1821058739328743
1.032,-0.03626666919924124
1.033,0.02956541781941286
1.034,0.2298330220288059
1.035,1.4110041585876154
1.036,-0.36154159662971935
1.037,0.04816485857282567
1.038,-0.08399981610644469
1.039,0.9132997727737345
